time;model_id;model_name;port_name;data
0;100;(2,5);;0
0;1;(7,9);outputNeighborhood;0
0;1;(7,9);;0
0;2;(6,9);outputNeighborhood;0
0;2;(6,9);;0
0;3;(4,9);outputNeighborhood;0
0;3;(4,9);;0
0;4;(1,9);outputNeighborhood;0
0;4;(1,9);;0
0;5;(8,8);outputNeighborhood;0
0;5;(8,8);;0
0;6;(7,8);outputNeighborhood;0
0;6;(7,8);;0
0;7;(6,8);outputNeighborhood;0
0;7;(6,8);;0
0;8;(5,8);outputNeighborhood;0
0;8;(5,8);;0
0;9;(4,8);outputNeighborhood;0
0;9;(4,8);;0
0;10;(1,8);outputNeighborhood;0
0;10;(1,8);;0
0;11;(0,8);outputNeighborhood;0
0;11;(0,8);;0
0;12;(9,7);outputNeighborhood;0
0;12;(9,7);;0
0;13;(8,7);outputNeighborhood;0
0;13;(8,7);;0
0;14;(9,9);outputNeighborhood;0
0;14;(9,9);;0
0;15;(6,7);outputNeighborhood;0
0;15;(6,7);;0
0;16;(3,7);outputNeighborhood;0
0;16;(3,7);;0
0;17;(2,7);outputNeighborhood;0
0;17;(2,7);;0
0;18;(1,7);outputNeighborhood;0
0;18;(1,7);;0
0;19;(0,7);outputNeighborhood;0
0;19;(0,7);;0
0;20;(9,6);outputNeighborhood;0
0;20;(9,6);;0
0;21;(6,6);outputNeighborhood;0
0;21;(6,6);;0
0;22;(5,6);outputNeighborhood;0
0;22;(5,6);;1
0;23;(2,6);outputNeighborhood;0
0;23;(2,6);;0
0;24;(7,7);outputNeighborhood;0
0;24;(7,7);;0
0;25;(0,6);outputNeighborhood;0
0;25;(0,6);;0
0;26;(4,6);outputNeighborhood;0
0;26;(4,6);;0
0;27;(2,2);outputNeighborhood;0
0;27;(2,2);;0
0;28;(3,9);outputNeighborhood;0
0;28;(3,9);;0
0;29;(5,2);outputNeighborhood;0
0;29;(5,2);;0
0;30;(2,9);outputNeighborhood;0
0;30;(2,9);;0
0;31;(9,5);outputNeighborhood;0
0;31;(9,5);;0
0;32;(9,1);outputNeighborhood;0
0;32;(9,1);;0
0;33;(7,1);outputNeighborhood;0
0;33;(7,1);;0
0;34;(6,1);outputNeighborhood;0
0;34;(6,1);;0
0;35;(4,2);outputNeighborhood;0
0;35;(4,2);;0
0;36;(0,3);outputNeighborhood;0
0;36;(0,3);;0
0;37;(8,5);outputNeighborhood;0
0;37;(8,5);;0
0;38;(3,0);outputNeighborhood;0
0;38;(3,0);;0
0;39;(8,9);outputNeighborhood;0
0;39;(8,9);;0
0;40;(2,1);outputNeighborhood;0
0;40;(2,1);;0
0;41;(2,8);outputNeighborhood;0
0;41;(2,8);;0
0;42;(3,3);outputNeighborhood;0
0;42;(3,3);;0
0;43;(5,9);outputNeighborhood;0
0;43;(5,9);;0
0;44;(7,3);outputNeighborhood;0
0;44;(7,3);;0
0;45;(1,1);outputNeighborhood;0
0;45;(1,1);;0
0;46;(7,5);outputNeighborhood;0
0;46;(7,5);;0
0;47;(1,2);outputNeighborhood;0
0;47;(1,2);;0
0;48;(0,0);outputNeighborhood;0
0;48;(0,0);;0
0;49;(6,2);outputNeighborhood;0
0;49;(6,2);;0
0;50;(3,2);outputNeighborhood;0
0;50;(3,2);;0
0;51;(3,5);outputNeighborhood;0
0;51;(3,5);;0
0;52;(5,5);outputNeighborhood;1
0;52;(5,5);;1
0;53;(0,9);outputNeighborhood;0
0;53;(0,9);;0
0;54;(8,3);outputNeighborhood;0
0;54;(8,3);;0
0;55;(3,6);outputNeighborhood;0
0;55;(3,6);;0
0;56;(7,2);outputNeighborhood;0
0;56;(7,2);;0
0;57;(2,0);outputNeighborhood;0
0;57;(2,0);;0
0;58;(4,0);outputNeighborhood;0
0;58;(4,0);;0
0;59;(3,1);outputNeighborhood;0
0;59;(3,1);;0
0;60;(2,4);outputNeighborhood;0
0;60;(2,4);;0
0;61;(5,0);outputNeighborhood;0
0;61;(5,0);;0
0;62;(7,0);outputNeighborhood;0
0;62;(7,0);;0
0;63;(8,0);outputNeighborhood;0
0;63;(8,0);;0
0;64;(9,8);outputNeighborhood;0
0;64;(9,8);;0
0;65;(6,0);outputNeighborhood;0
0;65;(6,0);;0
0;66;(5,7);outputNeighborhood;0
0;66;(5,7);;0
0;67;(0,1);outputNeighborhood;0
0;67;(0,1);;0
0;68;(1,4);outputNeighborhood;0
0;68;(1,4);;0
0;69;(8,6);outputNeighborhood;0
0;69;(8,6);;0
0;70;(8,2);outputNeighborhood;0
0;70;(8,2);;0
0;71;(0,2);outputNeighborhood;0
0;71;(0,2);;0
0;72;(4,1);outputNeighborhood;0
0;72;(4,1);;0
0;73;(9,2);outputNeighborhood;0
0;73;(9,2);;0
0;74;(1,3);outputNeighborhood;0
0;74;(1,3);;0
0;75;(9,3);outputNeighborhood;0
0;75;(9,3);;0
0;76;(1,5);outputNeighborhood;0
0;76;(1,5);;0
0;77;(6,5);outputNeighborhood;0
0;77;(6,5);;0
0;78;(3,8);outputNeighborhood;0
0;78;(3,8);;0
0;79;(2,3);outputNeighborhood;0
0;79;(2,3);;0
0;80;(5,3);outputNeighborhood;0
0;80;(5,3);;0
0;81;(6,3);outputNeighborhood;0
0;81;(6,3);;0
0;82;(4,3);outputNeighborhood;0
0;82;(4,3);;0
0;83;(0,4);outputNeighborhood;0
0;83;(0,4);;0
0;84;(4,7);outputNeighborhood;0
0;84;(4,7);;0
0;85;(0,5);outputNeighborhood;0
0;85;(0,5);;0
0;86;(3,4);outputNeighborhood;0
0;86;(3,4);;0
0;87;(4,4);outputNeighborhood;0
0;87;(4,4);;1
0;88;(4,5);outputNeighborhood;0
0;88;(4,5);;0
0;89;(7,4);outputNeighborhood;0
0;89;(7,4);;0
0;90;(5,4);outputNeighborhood;0
0;90;(5,4);;0
0;91;(1,6);outputNeighborhood;0
0;91;(1,6);;0
0;92;(9,0);outputNeighborhood;0
0;92;(9,0);;0
0;93;(8,4);outputNeighborhood;0
0;93;(8,4);;0
0;94;(6,4);outputNeighborhood;0
0;94;(6,4);;1
0;95;(7,6);outputNeighborhood;0
0;95;(7,6);;0
0;96;(1,0);outputNeighborhood;0
0;96;(1,0);;0
0;97;(9,4);outputNeighborhood;0
0;97;(9,4);;0
0;98;(8,1);outputNeighborhood;0
0;98;(8,1);;0
0;99;(5,1);outputNeighborhood;0
0;99;(5,1);;0
0;100;(2,5);outputNeighborhood;0
0;100;(2,5);;0
1;15;(6,7);;0
1;21;(6,6);;1
1;22;(5,6);outputNeighborhood;1
1;22;(5,6);;1
1;26;(4,6);;0
1;42;(3,3);;0
1;44;(7,3);;0
1;46;(7,5);;1
1;51;(3,5);;1
1;52;(5,5);;1
1;66;(5,7);;1
1;77;(6,5);;0
1;80;(5,3);;1
1;81;(6,3);;0
1;82;(4,3);;0
1;84;(4,7);;1
1;86;(3,4);;0
1;87;(4,4);outputNeighborhood;1
1;87;(4,4);;1
1;88;(4,5);;0
1;89;(7,4);;0
1;90;(5,4);;0
1;94;(6,4);outputNeighborhood;1
1;94;(6,4);;1
2;7;(6,8);;0
2;8;(5,8);;0
2;9;(4,8);;1
2;15;(6,7);;1
2;16;(3,7);;1
2;21;(6,6);outputNeighborhood;1
2;21;(6,6);;1
2;22;(5,6);;1
2;23;(2,6);;0
2;24;(7,7);;1
2;26;(4,6);;1
2;29;(5,2);;0
2;35;(4,2);;0
2;37;(8,5);;0
2;46;(7,5);outputNeighborhood;1
2;46;(7,5);;1
2;49;(6,2);;1
2;51;(3,5);outputNeighborhood;1
2;51;(3,5);;1
2;52;(5,5);;1
2;55;(3,6);;1
2;60;(2,4);;0
2;66;(5,7);outputNeighborhood;1
2;66;(5,7);;1
2;69;(8,6);;0
2;77;(6,5);;1
2;78;(3,8);;0
2;80;(5,3);outputNeighborhood;1
2;80;(5,3);;1
2;81;(6,3);;0
2;82;(4,3);;1
2;84;(4,7);outputNeighborhood;1
2;84;(4,7);;1
2;86;(3,4);;0
2;87;(4,4);;1
2;88;(4,5);;1
2;89;(7,4);;1
2;90;(5,4);;1
2;93;(8,4);;0
2;94;(6,4);;1
2;95;(7,6);;0
2;100;(2,5);;0
3;3;(4,9);;0
3;5;(8,8);;0
3;6;(7,8);;0
3;7;(6,8);;1
3;8;(5,8);;0
3;9;(4,8);outputNeighborhood;1
3;9;(4,8);;1
3;13;(8,7);;1
3;15;(6,7);outputNeighborhood;1
3;15;(6,7);;1
3;16;(3,7);outputNeighborhood;1
3;16;(3,7);;1
3;17;(2,7);;1
3;21;(6,6);;1
3;22;(5,6);;1
3;23;(2,6);;1
3;24;(7,7);outputNeighborhood;1
3;24;(7,7);;1
3;26;(4,6);outputNeighborhood;1
3;26;(4,6);;1
3;28;(3,9);;0
3;29;(5,2);;1
3;33;(7,1);;0
3;34;(6,1);;1
3;35;(4,2);;0
3;37;(8,5);;0
3;41;(2,8);;0
3;42;(3,3);;0
3;43;(5,9);;0
3;44;(7,3);;1
3;46;(7,5);;1
3;49;(6,2);outputNeighborhood;1
3;49;(6,2);;1
3;50;(3,2);;0
3;51;(3,5);;0
3;52;(5,5);;1
3;54;(8,3);;0
3;55;(3,6);outputNeighborhood;1
3;55;(3,6);;1
3;56;(7,2);;0
3;66;(5,7);;1
3;69;(8,6);;0
3;77;(6,5);outputNeighborhood;1
3;77;(6,5);;1
3;78;(3,8);;1
3;80;(5,3);;1
3;81;(6,3);;1
3;82;(4,3);outputNeighborhood;1
3;82;(4,3);;0
3;84;(4,7);;1
3;86;(3,4);;1
3;87;(4,4);;1
3;88;(4,5);outputNeighborhood;1
3;88;(4,5);;1
3;89;(7,4);outputNeighborhood;1
3;89;(7,4);;0
3;90;(5,4);outputNeighborhood;1
3;90;(5,4);;0
3;93;(8,4);;0
3;94;(6,4);;0
3;95;(7,6);;1
3;99;(5,1);;1
3;100;(2,5);;0
4;1;(7,9);;0
4;2;(6,9);;0
4;3;(4,9);;1
4;5;(8,8);;0
4;6;(7,8);;1
4;7;(6,8);outputNeighborhood;1
4;7;(6,8);;1
4;8;(5,8);;1
4;9;(4,8);;1
4;10;(1,8);;0
4;12;(9,7);;1
4;13;(8,7);outputNeighborhood;1
4;13;(8,7);;1
4;15;(6,7);;1
4;16;(3,7);;1
4;17;(2,7);outputNeighborhood;1
4;17;(2,7);;1
4;18;(1,7);;0
4;20;(9,6);;0
4;21;(6,6);;1
4;23;(2,6);outputNeighborhood;1
4;23;(2,6);;1
4;24;(7,7);;1
4;26;(4,6);;0
4;28;(3,9);;1
4;29;(5,2);outputNeighborhood;1
4;29;(5,2);;0
4;30;(2,9);;0
4;33;(7,1);;0
4;34;(6,1);outputNeighborhood;1
4;34;(6,1);;1
4;35;(4,2);;1
4;37;(8,5);;1
4;41;(2,8);;1
4;42;(3,3);;0
4;43;(5,9);;0
4;44;(7,3);outputNeighborhood;1
4;44;(7,3);;1
4;46;(7,5);;1
4;49;(6,2);;1
4;50;(3,2);;0
4;51;(3,5);outputNeighborhood;0
4;51;(3,5);;1
4;52;(5,5);;1
4;54;(8,3);;0
4;55;(3,6);;1
4;56;(7,2);;0
4;58;(4,0);;0
4;60;(2,4);;0
4;61;(5,0);;0
4;62;(7,0);;0
4;64;(9,8);;0
4;65;(6,0);;0
4;66;(5,7);;1
4;69;(8,6);;0
4;70;(8,2);;0
4;72;(4,1);;0
4;76;(1,5);;0
4;77;(6,5);;1
4;78;(3,8);outputNeighborhood;1
4;78;(3,8);;1
4;79;(2,3);;0
4;80;(5,3);;1
4;81;(6,3);outputNeighborhood;1
4;81;(6,3);;1
4;82;(4,3);outputNeighborhood;0
4;82;(4,3);;1
4;84;(4,7);;1
4;86;(3,4);outputNeighborhood;1
4;86;(3,4);;1
4;87;(4,4);;1
4;88;(4,5);;1
4;89;(7,4);outputNeighborhood;0
4;89;(7,4);;1
4;90;(5,4);outputNeighborhood;0
4;90;(5,4);;1
4;91;(1,6);;0
4;93;(8,4);;0
4;94;(6,4);outputNeighborhood;0
4;94;(6,4);;1
4;95;(7,6);outputNeighborhood;1
4;95;(7,6);;0
4;99;(5,1);outputNeighborhood;1
4;99;(5,1);;1
4;100;(2,5);;1
5;1;(7,9);;0
5;2;(6,9);;1
5;3;(4,9);outputNeighborhood;1
5;3;(4,9);;1
5;4;(1,9);;0
5;5;(8,8);;1
5;6;(7,8);outputNeighborhood;1
5;6;(7,8);;1
5;7;(6,8);;1
5;8;(5,8);outputNeighborhood;1
5;8;(5,8);;1
5;9;(4,8);;1
5;10;(1,8);;1
5;12;(9,7);outputNeighborhood;1
5;12;(9,7);;1
5;13;(8,7);;1
5;15;(6,7);;1
5;16;(3,7);;1
5;17;(2,7);;1
5;18;(1,7);;1
5;20;(9,6);;1
5;21;(6,6);;1
5;22;(5,6);;1
5;23;(2,6);;0
5;24;(7,7);;1
5;26;(4,6);outputNeighborhood;0
5;26;(4,6);;1
5;28;(3,9);outputNeighborhood;1
5;28;(3,9);;1
5;29;(5,2);outputNeighborhood;0
5;29;(5,2);;1
5;30;(2,9);;1
5;31;(9,5);;0
5;34;(6,1);;1
5;35;(4,2);outputNeighborhood;1
5;35;(4,2);;0
5;37;(8,5);outputNeighborhood;1
5;37;(8,5);;1
5;39;(8,9);;0
5;41;(2,8);outputNeighborhood;1
5;41;(2,8);;1
5;42;(3,3);;1
5;43;(5,9);;0
5;44;(7,3);;1
5;46;(7,5);;1
5;49;(6,2);;1
5;50;(3,2);;1
5;51;(3,5);outputNeighborhood;1
5;51;(3,5);;1
5;52;(5,5);;1
5;54;(8,3);;0
5;55;(3,6);;1
5;59;(3,1);;0
5;60;(2,4);;1
5;64;(9,8);;0
5;66;(5,7);;1
5;68;(1,4);;0
5;69;(8,6);;1
5;72;(4,1);;1
5;76;(1,5);;1
5;77;(6,5);;1
5;78;(3,8);;0
5;80;(5,3);;1
5;81;(6,3);;1
5;82;(4,3);outputNeighborhood;1
5;82;(4,3);;1
5;84;(4,7);;1
5;86;(3,4);;1
5;87;(4,4);;1
5;88;(4,5);;1
5;89;(7,4);outputNeighborhood;1
5;89;(7,4);;1
5;90;(5,4);outputNeighborhood;1
5;90;(5,4);;1
5;91;(1,6);;0
5;93;(8,4);;1
5;94;(6,4);outputNeighborhood;1
5;94;(6,4);;1
5;95;(7,6);outputNeighborhood;0
5;95;(7,6);;1
5;97;(9,4);;0
5;99;(5,1);;1
5;100;(2,5);outputNeighborhood;1
5;100;(2,5);;0
6;1;(7,9);;1
6;2;(6,9);outputNeighborhood;1
6;2;(6,9);;1
6;3;(4,9);;1
6;4;(1,9);;0
6;5;(8,8);outputNeighborhood;1
6;5;(8,8);;1
6;6;(7,8);;1
6;7;(6,8);;1
6;8;(5,8);;1
6;9;(4,8);;0
6;10;(1,8);outputNeighborhood;1
6;10;(1,8);;1
6;11;(0,8);;0
6;12;(9,7);;1
6;13;(8,7);;1
6;14;(9,9);;0
6;15;(6,7);;1
6;16;(3,7);;0
6;17;(2,7);;1
6;18;(1,7);outputNeighborhood;1
6;18;(1,7);;1
6;19;(0,7);;1
6;20;(9,6);outputNeighborhood;1
6;20;(9,6);;1
6;21;(6,6);;0
6;22;(5,6);;1
6;23;(2,6);outputNeighborhood;0
6;23;(2,6);;1
6;24;(7,7);;1
6;25;(0,6);;0
6;26;(4,6);outputNeighborhood;1
6;26;(4,6);;1
6;27;(2,2);;1
6;28;(3,9);;1
6;29;(5,2);outputNeighborhood;1
6;29;(5,2);;1
6;30;(2,9);outputNeighborhood;1
6;30;(2,9);;0
6;31;(9,5);;1
6;34;(6,1);;0
6;35;(4,2);outputNeighborhood;0
6;35;(4,2);;1
6;37;(8,5);;1
6;38;(3,0);;1
6;39;(8,9);;1
6;40;(2,1);;0
6;41;(2,8);;1
6;42;(3,3);outputNeighborhood;1
6;42;(3,3);;1
6;43;(5,9);;0
6;44;(7,3);;1
6;46;(7,5);;1
6;49;(6,2);;1
6;50;(3,2);outputNeighborhood;1
6;50;(3,2);;1
6;51;(3,5);;0
6;52;(5,5);;1
6;53;(0,9);;0
6;54;(8,3);;0
6;55;(3,6);;1
6;58;(4,0);;0
6;59;(3,1);;1
6;60;(2,4);outputNeighborhood;1
6;60;(2,4);;1
6;61;(5,0);;0
6;64;(9,8);;0
6;66;(5,7);;1
6;68;(1,4);;1
6;69;(8,6);outputNeighborhood;1
6;69;(8,6);;1
6;72;(4,1);outputNeighborhood;1
6;72;(4,1);;1
6;74;(1,3);;0
6;75;(9,3);;1
6;76;(1,5);outputNeighborhood;1
6;76;(1,5);;1
6;77;(6,5);;1
6;78;(3,8);outputNeighborhood;0
6;78;(3,8);;1
6;79;(2,3);;1
6;80;(5,3);;1
6;81;(6,3);;1
6;82;(4,3);;1
6;83;(0,4);;0
6;84;(4,7);;1
6;85;(0,5);;0
6;86;(3,4);;1
6;87;(4,4);;1
6;88;(4,5);;0
6;89;(7,4);;1
6;91;(1,6);;1
6;93;(8,4);outputNeighborhood;1
6;93;(8,4);;1
6;95;(7,6);outputNeighborhood;1
6;95;(7,6);;1
6;97;(9,4);;1
6;99;(5,1);;1
6;100;(2,5);outputNeighborhood;0
6;100;(2,5);;1
7;1;(7,9);outputNeighborhood;1
7;1;(7,9);;1
7;2;(6,9);;1
7;3;(4,9);;1
7;4;(1,9);;0
7;5;(8,8);;1
7;6;(7,8);;1
7;7;(6,8);;1
7;8;(5,8);;1
7;9;(4,8);outputNeighborhood;0
7;9;(4,8);;0
7;10;(1,8);;1
7;11;(0,8);;0
7;14;(9,9);;0
7;15;(6,7);;1
7;16;(3,7);outputNeighborhood;0
7;16;(3,7);;1
7;17;(2,7);;1
7;18;(1,7);;1
7;19;(0,7);outputNeighborhood;1
7;19;(0,7);;1
7;20;(9,6);;1
7;21;(6,6);outputNeighborhood;0
7;21;(6,6);;1
7;22;(5,6);;1
7;23;(2,6);outputNeighborhood;1
7;23;(2,6);;1
7;24;(7,7);;1
7;25;(0,6);;1
7;26;(4,6);;1
7;27;(2,2);outputNeighborhood;1
7;27;(2,2);;0
7;28;(3,9);;1
7;29;(5,2);;1
7;30;(2,9);outputNeighborhood;0
7;30;(2,9);;1
7;31;(9,5);outputNeighborhood;1
7;31;(9,5);;1
7;33;(7,1);;0
7;34;(6,1);outputNeighborhood;0
7;34;(6,1);;0
7;35;(4,2);outputNeighborhood;1
7;35;(4,2);;1
7;36;(0,3);;0
7;37;(8,5);;1
7;38;(3,0);outputNeighborhood;1
7;38;(3,0);;1
7;39;(8,9);outputNeighborhood;1
7;39;(8,9);;0
7;40;(2,1);;1
7;41;(2,8);;0
7;42;(3,3);;1
7;43;(5,9);;1
7;45;(1,1);;0
7;46;(7,5);;1
7;47;(1,2);;1
7;49;(6,2);;1
7;50;(3,2);;1
7;51;(3,5);outputNeighborhood;0
7;51;(3,5);;1
7;52;(5,5);;1
7;54;(8,3);;1
7;55;(3,6);;1
7;56;(7,2);;0
7;57;(2,0);;1
7;58;(4,0);;1
7;59;(3,1);outputNeighborhood;1
7;59;(3,1);;1
7;60;(2,4);;1
7;61;(5,0);;0
7;62;(7,0);;0
7;64;(9,8);;1
7;65;(6,0);;0
7;66;(5,7);;1
7;68;(1,4);outputNeighborhood;1
7;68;(1,4);;1
7;69;(8,6);;1
7;70;(8,2);;1
7;72;(4,1);;1
7;73;(9,2);;0
7;74;(1,3);;0
7;75;(9,3);outputNeighborhood;1
7;75;(9,3);;1
7;76;(1,5);;1
7;77;(6,5);;1
7;78;(3,8);outputNeighborhood;1
7;78;(3,8);;1
7;79;(2,3);outputNeighborhood;1
7;79;(2,3);;1
7;80;(5,3);;1
7;82;(4,3);;1
7;83;(0,4);;0
7;84;(4,7);;1
7;85;(0,5);;0
7;86;(3,4);;1
7;87;(4,4);;0
7;88;(4,5);outputNeighborhood;0
7;88;(4,5);;1
7;90;(5,4);;1
7;91;(1,6);outputNeighborhood;1
7;91;(1,6);;1
7;93;(8,4);;1
7;95;(7,6);;1
7;97;(9,4);outputNeighborhood;1
7;97;(9,4);;1
7;99;(5,1);;1
7;100;(2,5);outputNeighborhood;1
7;100;(2,5);;1
8;1;(7,9);;1
8;2;(6,9);;1
8;3;(4,9);;1
8;4;(1,9);;1
8;5;(8,8);;1
8;6;(7,8);;1
8;7;(6,8);;1
8;8;(5,8);;1
8;9;(4,8);;1
8;10;(1,8);;1
8;12;(9,7);;1
8;13;(8,7);;1
8;14;(9,9);;0
8;15;(6,7);;1
8;16;(3,7);outputNeighborhood;1
8;16;(3,7);;1
8;17;(2,7);;1
8;18;(1,7);;1
8;19;(0,7);;1
8;21;(6,6);outputNeighborhood;1
8;21;(6,6);;1
8;22;(5,6);;1
8;23;(2,6);;1
8;24;(7,7);;1
8;25;(0,6);outputNeighborhood;1
8;25;(0,6);;1
8;26;(4,6);;1
8;27;(2,2);outputNeighborhood;0
8;27;(2,2);;1
8;28;(3,9);;1
8;30;(2,9);outputNeighborhood;1
8;30;(2,9);;1
8;32;(9,1);;0
8;33;(7,1);;0
8;36;(0,3);;0
8;38;(3,0);;0
8;39;(8,9);outputNeighborhood;0
8;39;(8,9);;1
8;40;(2,1);outputNeighborhood;1
8;40;(2,1);;0
8;41;(2,8);outputNeighborhood;0
8;41;(2,8);;1
8;42;(3,3);;1
8;43;(5,9);outputNeighborhood;1
8;43;(5,9);;1
8;44;(7,3);;1
8;45;(1,1);;1
8;46;(7,5);;1
8;47;(1,2);outputNeighborhood;1
8;47;(1,2);;1
8;50;(3,2);;1
8;51;(3,5);outputNeighborhood;1
8;51;(3,5);;1
8;52;(5,5);;1
8;54;(8,3);outputNeighborhood;1
8;54;(8,3);;1
8;55;(3,6);;1
8;56;(7,2);;1
8;57;(2,0);outputNeighborhood;1
8;57;(2,0);;1
8;58;(4,0);outputNeighborhood;1
8;58;(4,0);;1
8;59;(3,1);;1
8;60;(2,4);;0
8;61;(5,0);;0
8;64;(9,8);outputNeighborhood;1
8;64;(9,8);;1
8;66;(5,7);;1
8;67;(0,1);;0
8;70;(8,2);outputNeighborhood;1
8;70;(8,2);;1
8;71;(0,2);;0
8;72;(4,1);;0
8;73;(9,2);;1
8;74;(1,3);;1
8;75;(9,3);;0
8;76;(1,5);;1
8;77;(6,5);;1
8;78;(3,8);;1
8;79;(2,3);;1
8;80;(5,3);;1
8;82;(4,3);;0
8;84;(4,7);;0
8;85;(0,5);;1
8;86;(3,4);;1
8;87;(4,4);outputNeighborhood;0
8;87;(4,4);;1
8;88;(4,5);outputNeighborhood;1
8;88;(4,5);;1
8;89;(7,4);;1
8;90;(5,4);;1
8;91;(1,6);;1
8;93;(8,4);;1
8;95;(7,6);;1
8;96;(1,0);;0
8;97;(9,4);;1
8;98;(8,1);;1
8;99;(5,1);;1
8;100;(2,5);;1
9;1;(7,9);;1
9;3;(4,9);;0
9;4;(1,9);outputNeighborhood;1
9;4;(1,9);;1
9;5;(8,8);;1
9;6;(7,8);;1
9;8;(5,8);;1
9;9;(4,8);outputNeighborhood;1
9;9;(4,8);;1
9;10;(1,8);;1
9;11;(0,8);;1
9;14;(9,9);;1
9;16;(3,7);;1
9;17;(2,7);;1
9;18;(1,7);;1
9;22;(5,6);;1
9;25;(0,6);;0
9;26;(4,6);;1
9;27;(2,2);outputNeighborhood;1
9;27;(2,2);;1
9;28;(3,9);;1
9;29;(5,2);;0
9;30;(2,9);;1
9;32;(9,1);;1
9;33;(7,1);;0
9;34;(6,1);;1
9;35;(4,2);;1
9;36;(0,3);;1
9;38;(3,0);outputNeighborhood;0
9;38;(3,0);;0
9;39;(8,9);outputNeighborhood;1
9;39;(8,9);;1
9;40;(2,1);outputNeighborhood;0
9;40;(2,1);;1
9;41;(2,8);outputNeighborhood;1
9;41;(2,8);;1
9;42;(3,3);;0
9;43;(5,9);;1
9;44;(7,3);;1
9;45;(1,1);outputNeighborhood;1
9;45;(1,1);;1
9;47;(1,2);;1
9;48;(0,0);;0
9;49;(6,2);;1
9;50;(3,2);;1
9;51;(3,5);;1
9;52;(5,5);;1
9;53;(0,9);;0
9;54;(8,3);;0
9;55;(3,6);;1
9;56;(7,2);outputNeighborhood;1
9;56;(7,2);;1
9;57;(2,0);;1
9;58;(4,0);;0
9;59;(3,1);;1
9;60;(2,4);outputNeighborhood;0
9;60;(2,4);;1
9;61;(5,0);;0
9;62;(7,0);;0
9;63;(8,0);;0
9;64;(9,8);;1
9;66;(5,7);;1
9;67;(0,1);;1
9;68;(1,4);;0
9;70;(8,2);;1
9;71;(0,2);;0
9;72;(4,1);outputNeighborhood;0
9;72;(4,1);;0
9;73;(9,2);outputNeighborhood;1
9;73;(9,2);;1
9;74;(1,3);outputNeighborhood;1
9;74;(1,3);;1
9;75;(9,3);outputNeighborhood;0
9;75;(9,3);;1
9;76;(1,5);;1
9;78;(3,8);;1
9;79;(2,3);;1
9;80;(5,3);;1
9;81;(6,3);;1
9;82;(4,3);outputNeighborhood;0
9;82;(4,3);;1
9;83;(0,4);;1
9;84;(4,7);outputNeighborhood;0
9;84;(4,7);;1
9;85;(0,5);outputNeighborhood;1
9;85;(0,5);;1
9;86;(3,4);;0
9;87;(4,4);outputNeighborhood;1
9;87;(4,4);;1
9;88;(4,5);;1
9;90;(5,4);;1
9;91;(1,6);;1
9;92;(9,0);;0
9;93;(8,4);;1
9;96;(1,0);;0
9;97;(9,4);;1
9;98;(8,1);outputNeighborhood;1
9;98;(8,1);;1
9;99;(5,1);;1
9;100;(2,5);;1
10;3;(4,9);outputNeighborhood;0
